UserID,UserNo,Name,Email,IP Address,Unique ID,Started,Device Type,Network Experience,Call Experience,Data Experience,SMS Experience,Locality
215578540,570,,,85.47.30.134,,22/04/2023 10:57,iPhone,9,2,9,10,Msida
215578718,571,,,185.5.48.134,,22/04/2023 11:01,Xiaomi,3,8,1,9,Blata-l-Bajda
215578730,572,,,37.75.40.98,,22/04/2023 11:01,Huawei,6,8,6,6,Msida
215578750,573,,,185.5.48.23,,22/04/2023 11:02,Samsung,3,9,3,9,Pieta
215578765,574,,,195.158.79.232,,22/04/2023 11:00,Xiaomi,5,9,5,10,Birzebbuga
215578834,575,,,185.5.48.23,,22/04/2023 11:06,Samsung,1,1,1,1,Zurrieq
215578858,576,,,185.5.48.153,,22/04/2023 11:08,Samsung,7,8,7,10,Mdina
215578893,577,,,185.5.48.7,,22/04/2023 11:07,iPhone,3,5,3,10,Pieta
215578916,578,,,77.25.147.133,,22/04/2023 11:07,Samsung,5,6,5,3,Zebbug (Ghawdex) (Malta)
215578947,579,,,141.8.102.198,,22/04/2023 11:10,Samsung,6,5,5,8,Luqa
215578957,580,,,77.71.250.213,,22/04/2023 11:08,Samsung,7,7,4,10,Birzebbuga
215578990,581,,,77.25.131.12,,22/04/2023 11:09,Other,10,10,10,10,Mtarfa
215578994,582,,,46.11.114.165,,22/04/2023 11:13,iPhone,7,10,8,10,Msida
215579006,583,,,2a02:a03f:a58d:c300:3ddd:4150:5ca8:939e,,22/04/2023 11:13,Samsung,4,4,3,7,Zurrieq
215579012,584,,,88.203.93.152,,22/04/2023 11:13,iPhone,7,8,6,9,Msida
215579037,585,,,185.5.48.14,,22/04/2023 11:13,Samsung,7,6,10,8,Bugibba
215579069,586,,,185.5.48.137,,22/04/2023 11:14,iPhone,3,4,2,6,Paceville
215579094,587,,,185.5.48.175,,22/04/2023 11:16,iPhone,8,10,8,10,Balzan
215579099,588,,,46.11.36.8,,22/04/2023 11:15,iPhone,8,8,9,9,Zurrieq
215579122,589,,,185.5.48.11,,22/04/2023 11:17,Xiaomi,9,9,9,10,Msida
215579132,590,,,77.25.130.115,,22/04/2023 11:16,Samsung,9,9,10,10,Msida
215579151,591,,,185.5.48.145,,22/04/2023 11:16,iPhone,7,7,7,9,Birkirkara
215579152,592,,,185.5.48.23,,22/04/2023 11:13,iPhone,9,10,9,10,Msida
215579155,593,,,185.5.48.13,,22/04/2023 11:18,iPhone,9,9,10,10,Hamrun
215579172,594,,,195.158.79.142,,22/04/2023 11:18,iPhone,7,7,3,10,Gzira
215579176,595,,,185.5.48.10,,22/04/2023 11:16,iPhone,1,1,1,10,Msida
215579183,596,,,141.8.108.64,,22/04/2023 11:17,iPhone,8,9,8,9,Kappara
215579192,597,,,185.5.48.142,,22/04/2023 11:18,Samsung,8,8,8,8,Msida
215579193,598,,,46.11.209.94,,22/04/2023 11:18,OnePlus,6,6,7,6,Floriana
215579194,599,,,185.5.48.132,,22/04/2023 11:20,iPhone,2,7,1,10,Pieta
215579208,600,,,185.5.48.13,,22/04/2023 11:16,iPhone,6,6,4,10,Lija
215579232,601,,,2a09:bac2:48d7:126e::1d6:d8,,22/04/2023 11:17,iPhone,6,8,8,9,Msida
215579290,602,,,185.5.48.161,,22/04/2023 11:21,Samsung,1,1,4,8,Qrendi
215579293,603,,,185.5.48.136,,22/04/2023 11:21,Samsung,10,10,10,10,Floriana
215579350,604,,,185.5.48.148,,22/04/2023 11:24,Xiaomi,10,10,10,10,Gzira
215579362,605,,,2a09:bac2:48d1:1e1::30:9b,,22/04/2023 11:20,iPhone,9,8,8,8,Hamrun
215579376,606,,,78.133.116.98,,22/04/2023 11:25,Samsung,4,9,8,9,Fgura
215579378,607,,,185.5.48.166,,22/04/2023 11:24,iPhone,7,7,7,7,Pieta
215579413,608,,,213.165.168.147,,22/04/2023 11:26,iPhone,2,1,2,2,Msida
215579420,609,,,185.5.48.170,,22/04/2023 11:27,iPhone,9,9,8,10,Msida
215579495,610,,,92.251.24.84,,22/04/2023 11:25,Samsung,6,7,10,10,Tarxien
215579540,611,,,185.5.48.151,,22/04/2023 11:27,iPhone,3,3,3,3,Qrendi
215579543,612,,,94.17.112.175,,22/04/2023 11:29,iPhone,9,10,9,9,Msida
215579640,613,,,188.172.77.224,,22/04/2023 11:34,iPhone,10,10,10,10,"Paola,Malta"
215579670,614,,,78.133.51.9,,22/04/2023 11:35,iPhone,8,6,8,8,Rabat (Ghawdex)
215579736,615,,,185.5.48.147,,22/04/2023 11:35,iPhone,10,10,10,10,Birkirkara
215579750,616,,,2a02:26f7:bc88:cb80:0:126c:33b7:e578,,22/04/2023 11:35,iPhone,8,10,10,10,Msida
215579829,617,,,46.11.228.100,,22/04/2023 11:35,Samsung,8,8,8,8,Mosta
215579836,618,,,185.5.48.145,,22/04/2023 11:39,iPhone,5,9,7,7,Mqabba
215579863,619,,,46.11.217.97,,22/04/2023 11:40,Samsung,10,10,10,10,San Gwann
215579887,620,,,46.11.195.75,,22/04/2023 11:39,Samsung,8,9,9,10,Gzira
215579955,621,,,46.11.129.204,,22/04/2023 11:42,iPhone,5,10,1,10,Msida
215579973,622,,,185.5.48.129,,22/04/2023 11:42,OnePlus,1,1,4,8,Zebbug (Ghawdex) (Malta)
215580009,623,,,185.5.48.165,,22/04/2023 11:43,iPhone,10,10,10,10,Msida
215580056,624,,,185.5.48.33,,22/04/2023 11:47,iPhone,9,4,7,8,Qormi
215580089,625,,,141.8.69.236,,22/04/2023 11:48,OnePlus,8,8,8,10,Luqa
215580102,626,,,185.5.48.145,,22/04/2023 11:47,Other,9,9,9,9,"Paola,Malta"
215580105,627,,,185.5.48.43,,22/04/2023 11:49,Xiaomi,1,1,1,1,Qormi
215580116,628,,,185.5.48.4,,22/04/2023 11:47,iPhone,1,5,5,8,Qormi
215580127,629,,,185.5.48.31,,22/04/2023 11:48,iPhone,8,9,8,10,Sliema
215580153,630,,,94.17.201.145,,22/04/2023 11:50,Xiaomi,10,8,8,8,Swieqi
215580183,631,,,37.75.48.78,,22/04/2023 11:51,iPhone,1,2,2,1,Qormi
215580187,632,,,185.5.48.160,,22/04/2023 11:50,iPhone,2,8,2,8,Qormi
215580192,633,,,185.5.48.168,,22/04/2023 11:50,iPhone,1,8,5,10,Marsa
215580204,634,,,185.5.48.21,,22/04/2023 11:49,Other,1,3,5,5,Xemxija
215580229,635,,,46.11.29.98,,22/04/2023 11:51,iPhone,9,9,9,9,Qormi
215580234,636,,,185.5.48.36,,22/04/2023 11:51,Samsung,3,3,6,6,Kalkara
215580235,637,,,185.5.48.158,,22/04/2023 11:53,Samsung,5,5,5,7,Qormi
215580236,638,,,185.5.48.19,,22/04/2023 11:52,iPhone,6,7,2,9,Qormi
215580242,639,,,195.158.76.51,,22/04/2023 11:50,iPhone,7,7,7,9,Ta' Xbiex
215580266,640,,,94.17.45.163,,22/04/2023 11:52,Samsung,7,9,6,9,Qormi
215580341,641,,,185.5.48.166,,22/04/2023 11:50,Xiaomi,1,2,1,5,Qormi
215580359,642,,,46.11.242.252,,22/04/2023 11:56,OnePlus,5,5,7,9,Luqa
215580363,643,,,141.8.36.250,,22/04/2023 11:55,Xiaomi,7,5,9,9,Qormi
215580375,644,,,185.5.48.28,,22/04/2023 11:58,Xiaomi,1,3,1,7,Qormi
215580397,645,,,185.5.48.30,,22/04/2023 11:59,iPhone,1,5,1,6,San Pawl il-Bahar
215580425,646,,,94.17.47.4,,22/04/2023 11:58,Xiaomi,10,10,10,10,Qormi
215580486,647,,,185.5.48.12,,22/04/2023 11:56,Samsung,7,8,5,10,Floriana
215580489,648,,,185.5.48.158,,22/04/2023 11:49,iPhone,1,1,1,5,Marsa
215580544,649,,,185.5.48.36,,22/04/2023 11:52,Samsung,3,3,8,10,Rabat (Ghawdex)
215580562,650,,,77.71.250.189,,22/04/2023 12:02,OnePlus,3,2,5,10,Zurrieq
215580641,651,,,185.5.48.21,,22/04/2023 12:08,Xiaomi,9,10,10,10,Qormi
215580767,652,,,185.5.48.175,,22/04/2023 12:08,Samsung,4,9,2,9,Qormi
215580778,653,,,195.158.84.135,,22/04/2023 12:11,Samsung,9,10,10,10,Qormi
215580791,654,,,185.5.48.173,,22/04/2023 12:11,OnePlus,10,5,10,1,Qormi
215580847,655,,,46.11.175.15,,22/04/2023 12:13,Other,2,2,1,2,Marsa
215580857,656,,,88.203.7.46,,22/04/2023 12:12,Xiaomi,10,6,10,10,Birkirkara
215580876,657,,,185.5.48.152,,22/04/2023 11:36,Other,9,5,8,9,Msida
215580938,658,,,185.5.48.159,,22/04/2023 12:14,Samsung,10,10,10,10,Msida
215580967,659,,,185.5.48.141,,22/04/2023 12:14,Other,3,3,1,5,Qormi
215580994,660,,,46.11.82.98,,22/04/2023 12:17,Huawei,8,8,7,9,Qormi
215580998,661,,,46.11.121.75,,22/04/2023 12:18,Samsung,10,10,10,10,Valletta
215581007,662,,,185.5.48.4,,22/04/2023 12:17,Other,8,8,8,8,Hamrun
215581013,663,,,92.251.7.191,,22/04/2023 12:16,iPhone,2,1,5,1,Qormi
215581041,664,,,188.172.73.97,,22/04/2023 12:14,iPhone,5,5,5,10,Qormi
215581043,665,,,78.133.42.107,,22/04/2023 12:18,Samsung,3,3,2,3,Rabat (Ghawdex)
215581048,666,,,185.5.48.167,,22/04/2023 12:20,Samsung,6,6,6,7,Qormi
215581108,667,,,2a09:bac2:48d7:1e1::30:45,,22/04/2023 12:20,iPhone,4,8,4,9,Rabat (Malta)
215581144,668,,,78.133.74.65,,22/04/2023 12:23,Xiaomi,5,2,5,4,Qormi
215581145,669,,,185.5.48.37,,22/04/2023 12:23,iPhone,6,6,6,9,Qormi
215581149,670,,,94.17.114.185,,22/04/2023 12:23,Samsung,2,3,3,4,Luqa
215581370,671,,,185.5.48.42,,22/04/2023 12:23,Samsung,7,9,7,2,Qormi
215581395,672,,,185.5.48.171,,22/04/2023 12:31,iPhone,7,7,7,7,Valletta
215581510,673,,,46.11.7.50,,22/04/2023 12:33,Samsung,5,5,1,5,Kirkop
215581511,674,,,94.17.81.168,,22/04/2023 12:35,iPhone,4,4,6,8,Dingli
215581548,675,,,78.133.24.165,,22/04/2023 12:35,Samsung,10,7,3,10,Sannat
215581576,676,,,46.11.220.221,,22/04/2023 12:37,Samsung,8,9,9,9,Kappara
215581621,677,,,185.5.48.22,,22/04/2023 12:39,Samsung,5,8,5,8,Qormi
215581831,678,,,185.5.48.8,,22/04/2023 12:47,iPhone,9,5,10,2,Msida
215582021,679,,,80.254.85.254,,22/04/2023 12:51,Samsung,1,2,4,5,Zebbug (Ghawdex) (Malta)
215582150,680,,,195.158.80.74,,22/04/2023 12:59,OnePlus,10,10,10,10,Valletta
215582285,681,,,46.11.160.15,,22/04/2023 12:55,iPhone,8,8,9,9,Qormi
215582341,682,,,185.5.48.19,,22/04/2023 13:05,Xiaomi,9,10,9,10,Marsaskala
215582485,683,,,78.133.57.209,,22/04/2023 13:11,Samsung,7,7,7,9,Qormi
215582524,684,,,77.71.138.61,,22/04/2023 13:10,Other,8,8,9,10,Sliema
215582581,685,,,94.17.200.47,,22/04/2023 13:13,iPhone,10,10,10,10,Msida
215582727,686,,,185.5.48.175,,22/04/2023 13:19,iPhone,9,9,9,9,Gudja
215582938,687,,,185.5.48.150,,22/04/2023 13:25,OnePlus,7,7,10,10,Birkirkara
215583203,688,,,185.5.48.25,,22/04/2023 13:33,iPhone,8,10,3,10,Msida
215583270,689,,,185.5.48.158,,22/04/2023 13:36,OnePlus,10,10,10,4,Fgura
215583429,690,,,185.5.48.5,,22/04/2023 13:41,iPhone,8,9,8,10,Msida
215583578,691,,,185.5.48.144,,22/04/2023 13:45,iPhone,9,6,9,1,Birkirkara
215583690,692,,,185.5.48.33,,22/04/2023 13:50,Huawei,10,10,9,10,Qormi
215583702,693,,,92.251.14.188,,22/04/2023 13:51,iPhone,7,7,7,8,Zebbug (Ghawdex) (Ghawdex)
215583738,694,,,185.5.48.11,,22/04/2023 13:51,Xiaomi,8,9,9,9,Msida
215583751,695,,,92.251.7.190,,22/04/2023 13:43,Samsung,5,5,5,5,Qormi
215583854,696,,,46.11.120.53,,22/04/2023 13:54,Samsung,8,8,8,8,Qormi
215584063,697,,,185.5.48.33,,22/04/2023 14:02,Samsung,8,10,7,10,Msida
215584089,698,,,46.11.155.96,,22/04/2023 14:04,iPhone,10,10,10,10,Msida
215584256,699,,,185.5.48.19,,22/04/2023 13:51,iPhone,1,1,1,1,Dingli
215584365,700,,,185.5.48.1,,22/04/2023 14:12,Xiaomi,7,10,6,8,Luqa
215584428,701,,,80.254.83.39,,22/04/2023 14:13,OnePlus,3,3,3,8,Pembroke
215584465,702,,,88.203.110.215,,22/04/2023 14:17,iPhone,5,5,7,7,Rabat (Malta)
215584583,703,,,46.11.182.80,,22/04/2023 14:20,Xiaomi,1,3,2,5,Zabbar
215585258,704,,,185.5.48.35,,22/04/2023 14:43,Other,10,9,10,10,Qormi
215585355,705,,,88.203.126.136,,22/04/2023 14:49,Samsung,8,10,10,10,Pieta
215585419,706,,,78.133.45.88,,22/04/2023 14:51,Samsung,9,9,8,10,Qormi
215585476,707,,,185.5.48.9,,22/04/2023 14:52,iPhone,3,3,5,6,Marsa
215585596,708,,,92.251.21.97,,22/04/2023 14:54,Samsung,4,1,3,8,Mqabba
215585790,709,,,185.5.48.53,,22/04/2023 15:05,iPhone,7,9,8,10,Bugibba
215585839,710,,,141.8.24.49,,22/04/2023 15:01,iPhone,3,8,6,8,Marsaxlokk
215585978,711,,,78.133.58.176,,22/04/2023 15:11,Other,10,10,10,10,Floriana
215585988,712,,,185.5.48.25,,22/04/2023 15:12,Xiaomi,6,10,5,10,Valletta
215586169,713,,,185.5.48.6,,22/04/2023 15:19,iPhone,7,8,6,10,Msida
215586202,714,,,92.251.64.6,,22/04/2023 15:20,Samsung,5,6,5,6,Hamrun
215586370,715,,,185.5.48.140,,22/04/2023 15:22,iPhone,2,4,2,6,Luqa
215586431,716,,,46.11.122.92,,22/04/2023 15:25,Xiaomi,9,10,9,9,Zebbug (Ghawdex) (Malta)
215586683,717,,,185.5.48.181,,22/04/2023 15:29,Xiaomi,9,9,9,9,Msida
215587001,718,,,84.255.53.150,,22/04/2023 15:44,iPhone,9,10,10,8,Rabat (Malta)
215587022,719,,,185.5.48.181,,22/04/2023 15:45,Xiaomi,8,7,8,7,Qormi
215587054,720,,,88.203.87.10,,22/04/2023 15:45,iPhone,9,9,9,9,Tarxien
215587477,721,,,94.17.116.130,,22/04/2023 15:59,iPhone,4,3,7,5,Qormi
215587590,722,,,46.11.180.59,,22/04/2023 16:00,iPhone,3,7,10,10,Luqa
215587787,723,,,185.5.48.14,,22/04/2023 16:08,Xiaomi,4,7,4,7,Fgura
215587798,724,,,94.17.229.95,,22/04/2023 16:08,Other,7,7,8,10,Zebbug (Ghawdex) (Malta)
215587955,725,,,185.5.48.130,,22/04/2023 16:11,Huawei,1,2,1,2,Fgura
215588005,726,,,185.5.48.26,,22/04/2023 16:15,Xiaomi,5,5,5,5,Msida
215588213,727,,,185.5.48.129,,22/04/2023 16:20,Xiaomi,1,2,1,3,Zabbar
215588314,728,,,92.251.107.217,,22/04/2023 16:23,iPhone,8,7,8,8,Floriana
215588894,729,,,77.25.131.206,,22/04/2023 16:46,iPhone,6,7,7,9,Swatar
215588994,730,,,88.203.58.152,,22/04/2023 16:49,Samsung,10,10,10,10,Floriana
215589460,731,,,185.5.48.27,,22/04/2023 17:06,Samsung,10,10,10,10,Santa Lucija
215590073,732,,,185.5.48.29,,22/04/2023 17:30,Samsung,8,9,9,10,Zebbug (Ghawdex) (Malta)
215591087,733,,,77.71.176.143,,22/04/2023 18:04,iPhone,4,5,6,7,Qrendi
215591458,734,,,185.5.48.161,,22/04/2023 18:20,iPhone,2,5,2,10,Luqa
215591495,735,,,185.5.48.28,,22/04/2023 18:23,iPhone,10,10,10,10,Mdina
215591686,736,,,185.5.48.53,,22/04/2023 18:28,Samsung,8,8,9,8,Hamrun
215591832,737,,,37.75.33.169,,22/04/2023 18:35,iPhone,3,3,3,3,Luqa
215591907,738,,,88.203.41.28,,22/04/2023 18:42,Samsung,1,1,1,1,Qormi
215591916,739,,,185.5.48.146,,22/04/2023 18:41,Samsung,9,10,10,10,Rabat (Malta)
215591941,740,,,185.5.48.150,,22/04/2023 18:43,Samsung,1,1,1,1,Qormi
215592513,741,,,88.203.119.204,,22/04/2023 19:07,iPhone,1,1,10,10,Valletta
215593010,742,,,46.11.147.71,,22/04/2023 19:30,iPhone,1,1,5,7,Zurrieq
215593415,743,,,77.25.154.2,,22/04/2023 19:50,Samsung,5,6,5,8,Msida
215593446,744,,,185.5.48.142,,22/04/2023 19:50,iPhone,9,10,10,10,Birkirkara
215593619,745,,,46.11.182.80,,22/04/2023 19:59,Huawei,1,4,1,6,Zabbar
215593630,746,,,185.188.61.41,,22/04/2023 20:00,Samsung,3,8,5,8,Hal Far
215594230,747,,,185.5.48.29,,22/04/2023 20:28,iPhone,10,9,10,10,Haz Zebbug (Ghawdex)
215594241,748,,,85.232.214.43,,22/04/2023 20:29,iPhone,4,2,4,9,Luqa
215594911,749,,,141.8.4.144,,22/04/2023 21:00,Samsung,1,3,9,5,Kirkop
215595419,750,,,185.5.48.5,,22/04/2023 21:32,Samsung,3,9,4,9,"Paola,Malta"
215595915,751,,,46.237.220.58,,22/04/2023 22:03,Samsung,7,8,6,8,Mtarfa
215596773,752,,,46.11.108.155,,22/04/2023 23:06,Xiaomi,5,4,4,1,Qormi
215597167,753,,,46.11.194.156,,22/04/2023 23:40,Samsung,10,8,9,9,Gzira
215598655,754,,,185.5.48.17,,23/04/2023 04:02,iPhone,1,5,1,5,Hamrun
215599186,755,,,46.11.183.116,,23/04/2023 05:30,Xiaomi,2,1,4,8,Birzebbuga
215599918,756,,,77.25.137.162,,23/04/2023 07:16,iPhone,4,3,4,6,Luqa
215599957,757,,,77.25.194.23,,23/04/2023 07:19,iPhone,7,6,9,7,Mosta
215601439,758,,,185.5.48.134,,23/04/2023 08:59,iPhone,8,9,9,9,Birkirkara
215601611,759,,,212.65.116.24,,23/04/2023 09:03,Samsung,3,2,8,10,Kirkop
215601691,760,,,2606:54c0:4ee0::1d6:dd,,23/04/2023 09:12,iPhone,3,9,5,1,Zebbug (Ghawdex) (Malta)
215602654,761,,,92.251.109.206,,23/04/2023 09:48,Samsung,10,10,10,10,Balzan
215603336,762,,,141.8.6.233,,23/04/2023 10:11,iPhone,2,7,4,6,Kirkop
215605577,763,,,185.5.48.44,,23/04/2023 11:28,iPhone,6,8,5,8,Hamrun
215605764,764,,,185.5.48.141,,23/04/2023 11:33,Samsung,6,6,10,10,Qormi
215606678,765,,,46.11.163.150,,23/04/2023 12:11,iPhone,10,10,9,10,Msida
215606711,766,,,185.5.48.34,,23/04/2023 12:10,Samsung,6,6,9,10,Qormi
215607963,767,,,213.165.180.22,,23/04/2023 12:56,OnePlus,5,1,6,5,Zebbug (Ghawdex) (Malta)
215608594,768,,,69.6.33.83,,23/04/2023 13:17,Samsung,8,8,8,10,Dingli
215608641,769,,,46.11.100.6,,23/04/2023 13:19,Samsung,10,10,10,10,Msida
215612184,770,,,46.11.172.104,,23/04/2023 14:45,Samsung,10,10,9,9,Luqa
215624275,771,,,46.11.128.92,,23/04/2023 15:08,Samsung,9,10,9,9,Dingli
215632630,772,,,185.5.48.46,,23/04/2023 15:41,iPhone,6,8,6,9,Rabat (Malta)
215638925,773,,,185.5.48.44,,23/04/2023 16:44,Xiaomi,7,8,9,10,Gzira
215639106,774,,,46.11.172.19,,23/04/2023 16:46,iPhone,6,5,10,7,"Paola,Malta"
215640348,775,,,46.11.10.142,,23/04/2023 17:03,iPhone,9,10,10,10,Mqabba
215646381,776,,,46.11.109.13,,23/04/2023 18:22,Xiaomi,1,1,1,1,Dingli
215647005,777,,,78.133.54.126,,23/04/2023 18:30,Samsung,9,9,9,9,Zebbug (Ghawdex) (Ghawdex)
215647917,778,,,185.5.48.147,,23/04/2023 18:46,Xiaomi,2,2,4,2,Kirkop
215649190,779,,,141.8.36.33,,23/04/2023 19:07,Xiaomi,8,8,8,8,Birkirkara
215649405,780,,,78.133.62.170,,23/04/2023 19:09,Samsung,3,10,1,10,Birkirkara
215652924,781,,,92.251.127.95,,23/04/2023 20:09,iPhone,9,10,10,10,Qormi
215655852,782,,,185.5.48.53,,23/04/2023 21:05,Xiaomi,3,4,7,9,Zebbug (Ghawdex) (Malta)
215658733,783,,,185.5.48.2,,23/04/2023 22:02,Xiaomi,7,7,7,7,Kirkop
215663068,784,,,185.5.48.129,,24/04/2023 00:28,Samsung,2,10,4,10,Mqabba
215664938,785,,,77.71.140.245,,24/04/2023 03:34,iPhone,5,7,7,7,Sannat
215666485,786,,,185.5.48.149,,24/04/2023 06:19,Other,3,2,5,7,Valletta
215669833,787,,,185.5.48.45,,24/04/2023 08:07,Xiaomi,10,10,10,10,Valletta
215669988,788,,,92.251.20.212,,24/04/2023 08:07,iPhone,1,1,5,1,Mqabba
215670430,789,,,195.158.101.213,,24/04/2023 08:17,Samsung,9,9,8,10,Marsa
215680282,790,,,185.5.48.164,,24/04/2023 10:00,iPhone,8,10,8,8,Zebbug (Ghawdex) (Malta)
215680336,791,,,185.5.48.37,,24/04/2023 10:01,iPhone,1,4,1,4,Valletta
215680839,792,,,46.11.132.161,,24/04/2023 10:04,Samsung,2,8,7,8,Valletta
215690400,793,,,185.5.48.7,,24/04/2023 10:37,iPhone,6,5,7,8,Marsa
215694215,794,,,185.5.48.13,,24/04/2023 12:02,iPhone,10,10,10,10,Rabat (Malta)
215704167,795,,,77.71.249.128,,24/04/2023 13:20,Other,1,5,10,10,Luqa
215708687,796,,,92.251.95.56,,24/04/2023 13:51,iPhone,5,9,2,10,Zurrieq
215719467,797,,,185.5.48.20,,24/04/2023 15:07,iPhone,4,3,6,9,Qormi
215736207,798,,,185.5.48.168,,24/04/2023 17:17,iPhone,2,3,6,5,Gudja
215736962,799,,,141.8.102.30,,24/04/2023 17:23,Samsung,5,5,5,10,Luqa
215741794,800,,,46.11.4.107,,24/04/2023 18:02,Samsung,9,9,10,9,"Paola,Malta"
215742179,801,,,185.5.48.180,,24/04/2023 18:26,Xiaomi,9,9,10,9,Zebbug (Ghawdex) (Malta)
215748896,802,,,94.17.202.1,,24/04/2023 19:46,Xiaomi,6,5,5,10,Luqa
215752073,803,,,185.5.48.180,,24/04/2023 20:33,Samsung,5,4,6,4,"Paola,Malta"
215768258,804,,,77.71.162.105,,25/04/2023 05:39,Huawei,3,3,7,5,Zebbug (Ghawdex) (Malta)
215769182,805,,,185.5.48.157,,25/04/2023 06:27,Other,10,10,9,10,Msida
215772032,806,,,185.5.48.143,,25/04/2023 07:40,Samsung,5,6,5,6,Zejtun
215774182,807,,,185.5.48.133,,25/04/2023 08:13,iPhone,1,1,4,5,Mellieha
215779073,808,,,185.5.48.3,,25/04/2023 08:49,Samsung,5,5,7,10,Qormi
215794420,809,,,185.5.48.161,,25/04/2023 11:04,Samsung,8,8,6,10,Hamrun
215810950,810,,,185.5.48.142,,25/04/2023 13:19,Samsung,5,5,5,5,Zabbar
215817362,811,,,94.17.117.32,,25/04/2023 14:10,Samsung,10,10,9,10,Qormi
215818769,812,,,212.65.116.6,,25/04/2023 14:19,Samsung,8,8,8,10,Xghajra
215877330,813,,,92.251.57.149,,26/04/2023 05:42,iPhone,10,10,10,10,Gudja
215877897,814,,,185.5.48.15,,26/04/2023 06:12,iPhone,5,4,6,6,Luqa
215911403,815,,,84.255.29.107,,26/04/2023 13:08,OnePlus,10,10,10,10,Hamrun
215915664,816,,,185.5.48.144,,26/04/2023 13:43,Samsung,6,10,6,10,Attard
215918936,817,,,78.133.78.242,,26/04/2023 14:09,iPhone,10,10,10,10,Msida
215933500,818,,,88.203.112.254,,26/04/2023 16:09,Samsung,10,8,8,10,Floriana
215942736,819,,,185.5.48.8,,26/04/2023 18:00,Samsung,9,10,7,8,Valletta
215947432,820,,,141.8.68.116,,26/04/2023 19:21,iPhone,5,5,7,8,Kappara
215948397,821,,,88.203.1.249,,26/04/2023 19:41,iPhone,7,8,8,8,Sliema
215975602,822,,,78.133.15.61,,27/04/2023 10:41,OnePlus,5,7,7,7,San Gwann
215986084,823,,,185.5.48.53,,27/04/2023 12:32,Samsung,6,6,7,4,"Paola,Malta"
215986105,824,,,185.5.48.158,,27/04/2023 12:33,Samsung,2,3,3,3,Fgura
215986374,825,,,185.5.48.19,,27/04/2023 12:35,iPhone,1,4,2,7,"Paola,Malta"
215986421,826,,,185.5.48.130,,27/04/2023 12:35,Samsung,9,10,9,10,"Paola,Malta"
215986445,827,,,213.165.179.88,,27/04/2023 12:33,iPhone,4,4,5,10,"Paola,Malta"
215986524,828,,,185.5.48.156,,27/04/2023 12:34,Samsung,6,6,7,7,"Paola,Malta"
215986668,829,,,46.11.162.50,,27/04/2023 12:37,iPhone,10,10,10,10,Floriana
215986845,830,,,141.8.75.167,,27/04/2023 12:39,OnePlus,10,10,8,10,"Paola,Malta"
215987096,831,,,213.165.173.85,,27/04/2023 12:42,iPhone,3,3,5,8,"Paola,Malta"
215987103,832,,,77.25.143.64,,27/04/2023 12:32,Samsung,4,4,5,9,"Paola,Malta"
215987446,833,,,185.5.48.165,,27/04/2023 12:47,iPhone,10,10,10,10,"Paola,Malta"
215989417,834,,,94.17.234.8,,27/04/2023 13:05,Samsung,7,7,6,10,Floriana
215989498,835,,,185.5.48.155,,27/04/2023 13:06,iPhone,9,10,10,10,Bugibba
215991007,836,,,185.5.48.9,,27/04/2023 13:16,Samsung,2,2,2,2,Tarxien
215993412,837,,,185.5.48.5,,27/04/2023 13:40,Other,10,10,10,10,Kordin
215995986,838,,,141.8.74.97,,27/04/2023 13:55,iPhone,1,8,8,8,Tarxien
215997357,839,,,195.158.79.104,,27/04/2023 14:25,iPhone,6,8,8,9,Birkirkara
215997885,840,,,94.17.233.2,,27/04/2023 14:29,Samsung,9,10,10,9,"Paola,Malta"
215998024,841,,,185.5.48.144,,27/04/2023 14:33,iPhone,1,1,5,5,Zebbug (Ghawdex) (Malta)
216001910,842,,,88.203.10.216,,27/04/2023 15:11,iPhone,8,9,8,9,"Paola,Malta"
216013125,843,,,46.11.241.234,,27/04/2023 16:46,Xiaomi,1,1,7,8,Zebbiegh
216024379,844,,,185.5.48.164,,27/04/2023 19:23,Xiaomi,10,10,9,10,Kirkop
216025147,845,,,77.243.79.97,,27/04/2023 19:35,Samsung,6,10,6,10,Luqa
216031236,846,,,88.203.119.75,,27/04/2023 22:02,iPhone,6,10,5,10,Sliema
216055669,847,,,46.11.56.107,,28/04/2023 08:47,Samsung,10,7,8,10,Birkirkara
216063884,848,,,77.25.153.239,,28/04/2023 10:09,iPhone,8,7,7,9,Birkirkara
216069500,849,,,2606:54c0:4ec0::10e:9a,,28/04/2023 10:48,iPhone,1,7,1,10,Birzebbuga
216096868,850,,,92.251.36.223,,28/04/2023 13:51,Samsung,1,1,1,1,Zebbug (Ghawdex) (Malta)
216113262,851,,,212.56.153.212,,28/04/2023 15:38,Samsung,4,5,9,9,Ghaxaq
216124730,852,,,185.5.48.168,,28/04/2023 17:20,iPhone,5,10,10,10,Zebbug (Ghawdex) (Malta)
216126605,853,,,185.5.48.43,,28/04/2023 17:43,iPhone,8,8,8,10,Birgu
216141452,854,,,185.5.48.159,,26/04/2023 13:25,Samsung,7,7,3,7,Msida
216150340,855,,,185.5.48.26,,29/04/2023 08:42,iPhone,4,8,4,8,"Paola,Malta"
216152894,856,,,185.5.48.141,,29/04/2023 10:23,Xiaomi,8,8,8,8,Ghaxaq
216154471,857,,,46.11.240.247,,29/04/2023 11:00,iPhone,1,1,1,1,Marsa
